order_id,date,product,region,salesperson,quantity,unit_price,revenue,cost,profit
ORD-001407,2024-11-11,USB Drive,North,Emma Brown,22,917.51,20185.22,10926.93,9258.29
ORD-001408,2024-03-09,HDMI Cable,West,David Wilson,7,940.48,6583.36,3396.81,3186.55
ORD-001409,2024-06-04,Monitor,Central,Carol Davis,24,715.21,17165.04,9183.61,7981.43
ORD-001410,2024-09-18,Headset,North,Emma Brown,44,432.59,19033.96,10125.85,8908.11
ORD-001411,2024-05-17,HDMI Cable,Central,Alice Johnson,41,530.14,21735.74,14770.92,6964.82
ORD-001412,2024-06-10,Monitor,South,Frank Miller,9,147.2,1324.8,532.32,792.48
ORD-001413,2024-08-28,Laptop,East,Carol Davis,28,564.55,15807.4,10710.85,5096.55
ORD-001414,2024-08-11,Monitor,East,David Wilson,3,89.08,267.24,164.1,103.14
ORD-001415,2024-08-18,Webcam,Central,Carol Davis,12,909.46,10913.52,4776.85,6136.67
ORD-001416,2024-02-10,Webcam,West,Emma Brown,48,615.41,29539.68,14835.84,14703.84
ORD-001417,2024-12-16,HDMI Cable,East,Alice Johnson,40,649.55,25982,16603.35,9378.65
ORD-001418,2024-01-16,USB Drive,Central,Carol Davis,7,661.89,4633.23,1954.67,2678.56
ORD-001419,2024-02-28,Headset,North,David Wilson,4,238.09,952.36,646.72,305.64
ORD-001420,2024-03-15,HDMI Cable,North,Frank Miller,22,716.5,15763,9964.87,5798.13
ORD-001421,2024-03-27,Keyboard,East,Bob Smith,28,339.66,9510.48,6284.69,3225.79
ORD-001422,2024-05-07,Monitor,North,Emma Brown,25,661.28,16532,7606.27,8925.73
ORD-001423,2024-12-20,USB Drive,Central,Carol Davis,6,485.54,2913.24,1198.07,1715.17
ORD-001424,2024-08-26,USB Drive,Central,Alice Johnson,39,491.49,19168.11,7842.62,11325.49
ORD-001425,2024-11-06,Monitor,North,Frank Miller,38,939.59,35704.42,19085.02,16619.4
ORD-001426,2024-12-15,Headset,North,David Wilson,29,923.54,26782.66,12231.8,14550.86
ORD-001427,2024-07-27,Headset,South,Bob Smith,9,855.01,7695.09,4696.61,2998.48
ORD-001428,2024-03-24,Keyboard,West,Emma Brown,26,896.65,23312.9,14535.92,8776.98
ORD-001429,2024-04-10,USB Drive,West,Alice Johnson,39,163.05,6358.95,3755.78,2603.17
ORD-001430,2024-11-17,HDMI Cable,North,Alice Johnson,4,874.65,3498.6,2275.52,1223.08
ORD-001431,2024-01-26,HDMI Cable,East,Carol Davis,38,76.71,2914.98,1734.88,1180.1
ORD-001432,2024-02-09,Webcam,East,Alice Johnson,10,273.86,2738.6,1873.26,865.34
ORD-001433,2024-12-16,Mouse,East,Emma Brown,24,561.67,13480.08,6000.22,7479.86
ORD-001434,2024-04-28,Mouse,North,Frank Miller,25,247.11,6177.75,3438.94,2738.81
ORD-001435,2024-02-27,Headset,South,Emma Brown,47,517.13,24305.11,13983.98,10321.13
ORD-001436,2024-03-29,HDMI Cable,Central,David Wilson,49,695.52,34080.48,22178.41,11902.07
ORD-001437,2024-01-28,Mouse,West,Frank Miller,11,356.16,3917.76,2039.46,1878.3
ORD-001438,2024-08-29,Laptop,West,Carol Davis,6,261.01,1566.06,1073.43,492.63
ORD-001439,2024-11-15,Laptop,South,Emma Brown,10,942.65,9426.5,5235.27,4191.23
ORD-001440,2024-10-09,HDMI Cable,West,Emma Brown,18,199.77,3595.86,1869.58,1726.28
ORD-001441,2024-07-02,Keyboard,East,Alice Johnson,41,181.6,7445.6,3871.29,3574.31
ORD-001442,2024-10-23,Keyboard,East,Emma Brown,6,407.78,2446.68,1080.96,1365.72
ORD-001443,2024-12-10,Monitor,South,Alice Johnson,35,488.56,17099.6,6914.98,10184.62
ORD-001444,2024-08-24,Laptop,East,Carol Davis,44,453.85,19969.4,8201.21,11768.19
ORD-001445,2024-02-01,HDMI Cable,North,Emma Brown,6,719.4,4316.4,2145.88,2170.52
ORD-001446,2024-07-03,Headset,South,Carol Davis,46,464.31,21358.26,8774.76,12583.5
ORD-001447,2024-04-27,Mouse,Central,David Wilson,16,659.08,10545.28,4454.36,6090.92
ORD-001448,2024-06-07,USB Drive,South,Emma Brown,29,409.71,11881.59,7859.25,4022.34
ORD-001449,2024-12-26,Keyboard,North,Frank Miller,25,919.86,22996.5,11129.03,11867.47
ORD-001450,2024-05-02,Laptop,East,Carol Davis,27,666.22,17987.94,10110.9,7877.04
ORD-001451,2024-03-20,Webcam,West,Emma Brown,14,807.69,11307.66,7764.69,3542.97
ORD-001452,2024-01-24,HDMI Cable,South,Carol Davis,29,475.08,13777.32,6162.95,7614.37
ORD-001453,2024-09-20,Webcam,North,Emma Brown,31,613.95,19032.45,11245.15,7787.3
ORD-001454,2024-02-28,HDMI Cable,South,Bob Smith,44,352.48,15509.12,10746.78,4762.34
ORD-001455,2024-11-20,Laptop,North,Frank Miller,9,119.41,1074.69,742.51,332.18
ORD-001456,2024-09-11,Laptop,Central,Carol Davis,37,395.77,14643.49,10016.2,4627.29
ORD-001457,2024-10-05,Keyboard,South,Carol Davis,5,359.86,1799.3,1186.42,612.88
ORD-001458,2024-12-25,Mouse,North,Alice Johnson,18,921.29,16583.22,7541.61,9041.61
ORD-001459,2024-01-09,Monitor,West,Bob Smith,26,650,16900,8308.48,8591.52
ORD-001460,2024-04-09,Laptop,East,Bob Smith,19,652.11,12390.09,6042.53,6347.56
ORD-001461,2024-04-02,Keyboard,Central,Carol Davis,22,210.17,4623.74,2044.04,2579.7
ORD-001462,2024-08-19,USB Drive,West,David Wilson,20,382.28,7645.6,4436.21,3209.39
ORD-001463,2024-01-05,Laptop,South,Emma Brown,20,729.6,14592,6766.26,7825.74
ORD-001464,2024-01-21,Laptop,Central,Bob Smith,13,939.85,12218.05,5248.41,6969.64
ORD-001465,2024-02-02,HDMI Cable,East,Frank Miller,20,402.9,8058,4313.6,3744.4
ORD-001466,2024-07-10,Headset,West,Carol Davis,27,855.43,23096.61,13942.73,9153.88
ORD-001467,2024-02-09,Webcam,South,Emma Brown,24,408.57,9805.68,4829.58,4976.1
ORD-001468,2024-03-25,Mouse,North,Alice Johnson,27,695.87,18788.49,12578.36,6210.13
ORD-001469,2024-10-27,HDMI Cable,South,David Wilson,8,371.15,2969.2,1494.8,1474.4
ORD-001470,2024-08-25,USB Drive,North,Frank Miller,44,387.6,17054.4,10658.44,6395.96
ORD-001471,2024-06-02,Laptop,South,Carol Davis,49,194.02,9506.98,3848.49,5658.49
ORD-001472,2024-10-27,Laptop,West,Bob Smith,31,470.37,14581.47,7778.41,6803.06
ORD-001473,2024-12-17,Headset,West,Bob Smith,20,867.58,17351.6,10978.88,6372.72
ORD-001474,2024-04-01,USB Drive,West,Alice Johnson,4,741.37,2965.48,1796.69,1168.79
ORD-001475,2024-03-12,Laptop,West,Alice Johnson,13,181.38,2357.94,1070.43,1287.51
ORD-001476,2024-06-24,Laptop,North,David Wilson,45,121.89,5485.05,2518.64,2966.41
ORD-001477,2024-08-20,Keyboard,West,Bob Smith,38,703.16,26720.08,12296.28,14423.8
ORD-001478,2024-06-28,USB Drive,South,Carol Davis,48,627.92,30140.16,19033.73,11106.43
ORD-001479,2024-04-12,Keyboard,West,Alice Johnson,31,533.47,16537.57,6756.8,9780.77
ORD-001480,2024-08-28,HDMI Cable,East,Frank Miller,12,286.3,3435.6,1389.9,2045.7
ORD-001481,2024-09-29,Headset,Central,Bob Smith,34,122.3,4158.2,2267.62,1890.58
ORD-001482,2024-03-17,USB Drive,North,David Wilson,1,167.24,167.24,106.61,60.63
ORD-001483,2024-07-05,USB Drive,Central,Carol Davis,45,909.87,40944.15,17569.62,23374.53
ORD-001484,2024-04-10,Laptop,West,Frank Miller,34,269.77,9172.18,4706.18,4466
ORD-001485,2024-06-25,Webcam,East,Emma Brown,21,791.87,16629.27,10557.65,6071.62
ORD-001486,2024-01-16,Webcam,East,Alice Johnson,47,212.41,9983.27,4016.62,5966.65
ORD-001487,2024-06-28,Headset,West,Bob Smith,35,680.05,23801.75,10738.83,13062.92
ORD-001488,2024-04-21,Monitor,North,Emma Brown,29,608.88,17657.52,9344.51,8313.01
ORD-001489,2024-01-05,HDMI Cable,North,Carol Davis,14,907.71,12707.94,6077.27,6630.67
ORD-001490,2024-05-27,Webcam,East,Alice Johnson,43,572.24,24606.32,16743.33,7862.99
ORD-001491,2024-05-16,Keyboard,South,Bob Smith,10,292.28,2922.8,1463.73,1459.07
ORD-001492,2024-02-04,Keyboard,East,Carol Davis,43,116.61,5014.23,3126.31,1887.92
ORD-001493,2024-08-21,HDMI Cable,South,Emma Brown,34,329.74,11211.16,7220.13,3991.03
ORD-001494,2024-02-29,Laptop,North,Bob Smith,35,250.78,8777.3,4791.1,3986.2
ORD-001495,2024-11-18,Webcam,Central,Bob Smith,4,513.91,2055.64,958.51,1097.13
ORD-001496,2024-07-20,Keyboard,South,Bob Smith,26,163.38,4247.88,1831.2,2416.68
ORD-001497,2024-03-31,USB Drive,East,Emma Brown,16,644.12,10305.92,6244.04,4061.88
ORD-001498,2024-01-08,Headset,East,Carol Davis,31,460.55,14277.05,9986.43,4290.62
ORD-001499,2024-07-24,USB Drive,East,Emma Brown,37,660.8,24449.6,16308.16,8141.44
ORD-001500,2024-04-23,Headset,East,David Wilson,21,92.56,1943.76,877.47,1066.29
ORD-001501,2024-12-26,Keyboard,Central,Emma Brown,46,888.9,40889.4,22816.27,18073.13
ORD-001502,2024-10-18,Keyboard,South,Frank Miller,4,788.59,3154.36,1973.68,1180.68
ORD-001503,2024-01-16,Laptop,Central,Frank Miller,32,726.71,23254.72,9322.06,13932.66
ORD-001504,2024-09-02,USB Drive,South,Alice Johnson,50,443.17,22158.5,12208.48,9950.02
ORD-001505,2024-05-22,USB Drive,North,Bob Smith,41,700.07,28702.87,12973.04,15729.83
ORD-001506,2024-09-30,Monitor,North,Emma Brown,3,424.06,1272.18,589.38,682.8
ORD-001507,2024-10-12,Laptop,West,Frank Miller,17,367.18,6242.06,3910.05,2332.01
ORD-001508,2024-09-14,HDMI Cable,West,Alice Johnson,43,248.57,10688.51,6235.89,4452.62
ORD-001509,2024-04-06,Webcam,North,Carol Davis,38,232.47,8833.86,5263.18,3570.68
ORD-001510,2024-12-27,Webcam,Central,Alice Johnson,50,504.56,25228,10830.68,14397.32
ORD-001511,2024-06-05,Monitor,West,Alice Johnson,25,464.45,11611.25,5506.59,6104.66
ORD-001512,2024-01-21,HDMI Cable,Central,Bob Smith,40,661.32,26452.8,15476.73,10976.07
ORD-001513,2024-07-08,Webcam,South,Frank Miller,13,760.69,9888.97,4836.48,5052.49
ORD-001514,2024-02-15,Headset,East,Emma Brown,41,345.59,14169.19,8194.2,5974.99
ORD-001515,2024-10-18,Mouse,North,Frank Miller,18,687.58,12376.44,8017.56,4358.88
ORD-001516,2024-06-14,Keyboard,East,Emma Brown,46,592.78,27267.88,11607.29,15660.59
ORD-001517,2024-01-25,Monitor,North,Emma Brown,26,547.52,14235.52,8217.2,6018.32
ORD-001518,2024-02-08,Mouse,North,Emma Brown,26,706.36,18365.36,10254.55,8110.81
ORD-001519,2024-01-02,Mouse,South,Frank Miller,14,899.7,12595.8,8729.73,3866.07
ORD-001520,2024-01-21,Monitor,North,Frank Miller,1,425.26,425.26,180.49,244.77
ORD-001521,2024-06-25,Webcam,North,Emma Brown,31,809.96,25108.76,12357.6,12751.16
ORD-001522,2024-04-17,Monitor,East,David Wilson,45,311.11,13999.95,7557.88,6442.07
ORD-001523,2024-11-18,Mouse,East,Frank Miller,32,450.08,14402.56,7173.35,7229.21
ORD-001524,2024-03-09,Monitor,North,David Wilson,9,589.11,5301.99,2777.71,2524.28
ORD-001525,2024-10-16,Mouse,North,Alice Johnson,47,328,15416,6749.67,8666.33
ORD-001526,2024-08-08,Keyboard,Central,David Wilson,10,483.87,4838.7,2027.6,2811.1
ORD-001527,2024-08-05,Monitor,Central,Carol Davis,36,373.37,13441.32,8601.54,4839.78
ORD-001528,2024-12-06,Webcam,West,Bob Smith,46,805.79,37066.34,23711.3,13355.04
ORD-001529,2024-01-07,Laptop,East,Emma Brown,33,841.24,27760.92,12803.78,14957.14
ORD-001530,2024-04-10,Keyboard,West,Emma Brown,27,537.84,14521.68,8005.97,6515.71
ORD-001531,2024-01-19,HDMI Cable,South,Emma Brown,36,351.51,12654.36,7079.99,5574.37
ORD-001532,2024-10-08,Headset,South,David Wilson,24,614.61,14750.64,7842.32,6908.32
ORD-001533,2024-04-03,Monitor,West,David Wilson,13,659.23,8569.99,5804.75,2765.24
ORD-001534,2024-10-03,Laptop,South,Carol Davis,31,944.14,29268.34,15141.75,14126.59
ORD-001535,2024-10-03,USB Drive,Central,Bob Smith,1,927.49,927.49,546.53,380.96
ORD-001536,2024-03-25,Monitor,West,Carol Davis,15,80.61,1209.15,712.27,496.88
ORD-001537,2024-11-18,Monitor,East,Bob Smith,12,844.39,10132.68,6354.58,3778.1
ORD-001538,2024-08-03,Mouse,North,Frank Miller,49,107.04,5244.96,3276.26,1968.7
ORD-001539,2024-12-14,Monitor,South,Carol Davis,10,367.51,3675.1,2124.84,1550.26
ORD-001540,2024-10-24,HDMI Cable,South,Carol Davis,7,377.39,2641.73,1700.16,941.57
ORD-001541,2024-04-23,Laptop,North,Frank Miller,1,814.65,814.65,361.3,453.35
ORD-001542,2024-12-04,Mouse,North,Carol Davis,45,803.1,36139.5,16917.27,19222.23
ORD-001543,2024-05-17,Mouse,North,Carol Davis,7,250.2,1751.4,836.77,914.63
ORD-001544,2024-07-31,Monitor,South,David Wilson,36,661.05,23797.8,16268.86,7528.94
ORD-001545,2024-10-17,Laptop,South,Carol Davis,40,140.92,5636.8,3327.6,2309.2
ORD-001546,2024-07-23,USB Drive,North,Bob Smith,31,921.07,28553.17,15787.72,12765.45
ORD-001547,2024-04-12,Headset,East,Carol Davis,9,318.35,2865.15,1653.32,1211.83
ORD-001548,2024-02-01,Webcam,Central,Alice Johnson,33,698.28,23043.24,14395.9,8647.34
ORD-001549,2024-07-12,Mouse,Central,David Wilson,39,559.39,21816.21,14987.21,6829
ORD-001550,2024-08-22,Webcam,Central,Carol Davis,17,937.81,15942.77,10003.01,5939.76
ORD-001551,2024-05-17,Headset,West,Bob Smith,45,896.51,40342.95,19977.57,20365.38
ORD-001552,2024-11-04,Webcam,Central,David Wilson,24,832.59,19982.16,11508.04,8474.12
ORD-001553,2024-06-13,Webcam,West,Alice Johnson,21,707.41,14855.61,6880.19,7975.42
ORD-001554,2024-10-26,Mouse,South,Bob Smith,36,611.4,22010.4,10332.11,11678.29
ORD-001555,2024-06-04,Laptop,Central,Alice Johnson,18,785.2,14133.6,9062.74,5070.86
ORD-001556,2024-01-02,Mouse,South,Frank Miller,50,269.56,13478,8150.22,5327.78
ORD-001557,2024-11-19,Monitor,Central,David Wilson,30,282.32,8469.6,3794.82,4674.78
ORD-001558,2024-04-26,HDMI Cable,Central,Frank Miller,43,933.47,40139.21,20141.24,19997.97
ORD-001559,2024-02-14,Webcam,North,Bob Smith,11,267.61,2943.71,2043.52,900.19
ORD-001560,2024-02-09,USB Drive,Central,David Wilson,29,681.57,19765.53,8008.84,11756.69
ORD-001561,2024-12-15,Laptop,East,Alice Johnson,23,323.16,7432.68,4428.59,3004.09
ORD-001562,2024-05-24,Keyboard,Central,Emma Brown,50,544.83,27241.5,11696.36,15545.14
ORD-001563,2024-01-02,USB Drive,South,Alice Johnson,20,249.95,4999,2390.53,2608.47
ORD-001564,2024-09-09,Keyboard,South,Emma Brown,30,792.07,23762.1,13231.63,10530.47
ORD-001565,2024-08-28,Monitor,South,Bob Smith,1,433.49,433.49,174.05,259.44
ORD-001566,2024-12-24,Laptop,Central,Frank Miller,50,251,12550,6333.68,6216.32
ORD-001567,2024-05-08,Keyboard,North,Carol Davis,13,931.91,12114.83,7549.83,4565
ORD-001568,2024-12-05,Monitor,West,Emma Brown,4,456.57,1826.28,1231.8,594.48
ORD-001569,2024-02-11,Keyboard,East,Alice Johnson,10,131.45,1314.5,617.64,696.86
ORD-001570,2024-05-24,HDMI Cable,East,Bob Smith,27,586.99,15848.73,9356.21,6492.52
ORD-001571,2024-01-28,HDMI Cable,South,Bob Smith,19,694.19,13189.61,8106.2,5083.41
ORD-001572,2024-02-29,Laptop,West,David Wilson,36,391.29,14086.44,7814.73,6271.71
ORD-001573,2024-01-13,HDMI Cable,Central,Emma Brown,49,459.97,22538.53,11302.09,11236.44
ORD-001574,2024-07-23,Laptop,Central,Alice Johnson,13,411.02,5343.26,2937.62,2405.64
ORD-001575,2024-08-19,Webcam,West,Frank Miller,45,395.36,17791.2,8162.95,9628.25
ORD-001576,2024-05-11,Monitor,Central,Emma Brown,35,359.01,12565.35,5052.76,7512.59
ORD-001577,2024-09-06,USB Drive,South,Bob Smith,42,868.7,36485.4,18793.97,17691.43
ORD-001578,2024-07-06,Laptop,South,Alice Johnson,24,955.39,22929.36,11485.98,11443.38
ORD-001579,2024-06-20,USB Drive,East,Alice Johnson,40,657.71,26308.4,12954.86,13353.54
ORD-001580,2024-09-11,Keyboard,East,Emma Brown,29,431.18,12504.22,8658.51,3845.71
ORD-001581,2024-02-07,Monitor,Central,Emma Brown,27,529.52,14297.04,6616.16,7680.88
ORD-001582,2024-10-10,HDMI Cable,North,Frank Miller,46,189.54,8718.84,4494.07,4224.77
ORD-001583,2024-11-17,USB Drive,South,Emma Brown,23,444.41,10221.43,6799.53,3421.9
ORD-001584,2024-11-10,Laptop,South,Alice Johnson,44,742.82,32684.08,18413.25,14270.83
ORD-001585,2024-07-28,Keyboard,Central,David Wilson,43,467.57,20105.51,12556.14,7549.37
ORD-001586,2024-07-07,Mouse,East,Emma Brown,47,172.72,8117.84,5227.56,2890.28
ORD-001587,2024-11-12,Keyboard,South,Alice Johnson,12,317.31,3807.72,2635.73,1171.99
ORD-001588,2024-02-22,Headset,East,Carol Davis,20,632.57,12651.4,8086.26,4565.14
ORD-001589,2024-08-12,Webcam,West,David Wilson,19,415.22,7889.18,4380.59,3508.59
ORD-001590,2024-07-20,USB Drive,West,Bob Smith,3,179.33,537.99,234.26,303.73
ORD-001591,2024-06-11,Monitor,South,Bob Smith,10,388.42,3884.2,2448.65,1435.55
ORD-001592,2024-11-30,Keyboard,East,Emma Brown,36,240.1,8643.6,3961.69,4681.91
ORD-001593,2024-01-22,Mouse,East,Frank Miller,36,818.77,29475.72,18225.89,11249.83
ORD-001594,2024-12-17,Headset,Central,Emma Brown,3,207.44,622.32,392.08,230.24
ORD-001595,2024-03-23,Mouse,East,Frank Miller,2,754.68,1509.36,847.14,662.22
ORD-001596,2024-02-14,Keyboard,West,Emma Brown,14,233.69,3271.66,1334.09,1937.57
ORD-001597,2024-08-14,Laptop,Central,Carol Davis,21,314.11,6596.31,2814.96,3781.35
ORD-001598,2024-09-04,Laptop,North,Emma Brown,46,553.63,25466.98,14328.39,11138.59
ORD-001599,2024-10-16,Monitor,Central,Emma Brown,31,141.7,4392.7,2803.84,1588.86
ORD-001600,2024-03-19,Mouse,South,Alice Johnson,33,191.48,6318.84,3280.67,3038.17
ORD-001601,2024-08-10,Laptop,West,Frank Miller,48,144.02,6912.96,3816.44,3096.52
ORD-001602,2024-09-24,USB Drive,East,Frank Miller,40,603.64,24145.6,10282.93,13862.67
ORD-001603,2024-06-03,USB Drive,Central,Alice Johnson,38,632.61,24039.18,13234.18,10805
ORD-001604,2024-04-07,Mouse,Central,Emma Brown,46,793.32,36492.72,17344.27,19148.45
ORD-001605,2024-07-29,Monitor,West,Alice Johnson,38,383.41,14569.58,8405.87,6163.71
ORD-001606,2024-09-14,Headset,West,Emma Brown,39,193.81,7558.59,3854.39,3704.2
ORD-001607,2024-09-22,Laptop,North,Emma Brown,10,224.79,2247.9,1244.66,1003.24
ORD-001608,2024-07-25,Mouse,East,David Wilson,19,870.95,16548.05,9267.88,7280.17
ORD-001609,2024-02-05,HDMI Cable,North,David Wilson,32,467.2,14950.4,7809.83,7140.57
ORD-001610,2024-05-13,Headset,West,Alice Johnson,13,840.84,10930.92,6462.64,4468.28
ORD-001611,2024-04-09,Keyboard,West,Bob Smith,8,334.21,2673.68,1472.09,1201.59
ORD-001612,2024-08-26,Mouse,West,Frank Miller,32,663.5,21232,12236.89,8995.11
ORD-001613,2024-02-26,Webcam,East,Carol Davis,43,89.02,3827.86,2031.45,1796.41
ORD-001614,2024-07-30,Mouse,Central,Frank Miller,21,332.78,6988.38,3132.64,3855.74
ORD-001615,2024-09-27,Keyboard,Central,David Wilson,32,567.48,18159.36,12384.3,5775.06
ORD-001616,2024-09-14,Monitor,Central,Bob Smith,42,683.78,28718.76,14271.2,14447.56
ORD-001617,2024-06-25,Keyboard,North,Bob Smith,5,925.86,4629.3,3159.15,1470.15
ORD-001618,2024-02-07,Mouse,East,Alice Johnson,19,983.5,18686.5,9983.2,8703.3
ORD-001619,2024-02-02,Headset,North,Frank Miller,44,973.73,42844.12,18813.45,24030.67
ORD-001620,2024-06-13,USB Drive,South,Alice Johnson,46,103.74,4772.04,3205.15,1566.89
ORD-001621,2024-06-10,Mouse,North,David Wilson,6,454.95,2729.7,1430.62,1299.08
ORD-001622,2024-03-29,USB Drive,North,Alice Johnson,38,240.08,9123.04,6212.88,2910.16
ORD-001623,2024-10-19,HDMI Cable,East,Alice Johnson,8,122.48,979.84,577.62,402.22
ORD-001624,2024-12-12,Webcam,North,Emma Brown,36,353.68,12732.48,8411.17,4321.31
ORD-001625,2024-01-17,HDMI Cable,East,Emma Brown,49,298.13,14608.37,9169,5439.37
ORD-001626,2024-09-15,Keyboard,West,David Wilson,29,262.26,7605.54,4433.18,3172.36
ORD-001627,2024-03-01,Monitor,South,Frank Miller,42,92.82,3898.44,2307.44,1591
ORD-001628,2024-06-06,USB Drive,North,Alice Johnson,3,112.11,336.33,147.81,188.52
ORD-001629,2024-11-01,Headset,South,David Wilson,14,491.6,6882.4,2905.36,3977.04
ORD-001630,2024-06-29,Headset,East,Carol Davis,48,292.95,14061.6,8286.45,5775.15
ORD-001631,2024-02-03,Monitor,East,David Wilson,16,578.18,9250.88,4680.56,4570.32
ORD-001632,2024-08-02,Mouse,West,Alice Johnson,31,436.72,13538.32,5879.14,7659.18
ORD-001633,2024-02-10,Headset,East,David Wilson,1,238.74,238.74,101.9,136.84
ORD-001634,2024-02-28,USB Drive,East,Emma Brown,24,90.27,2166.48,1449.22,717.26
ORD-001635,2024-12-15,USB Drive,Central,Emma Brown,38,714.3,27143.4,14353.77,12789.63
ORD-001636,2024-12-06,USB Drive,Central,Emma Brown,12,172.98,2075.76,1157.61,918.15
ORD-001637,2024-12-06,Headset,East,Alice Johnson,13,867.59,11278.67,5232.03,6046.64
ORD-001638,2024-08-10,USB Drive,Central,Bob Smith,28,426.86,11952.08,5316.78,6635.3
ORD-001639,2024-01-07,HDMI Cable,West,Frank Miller,6,872.78,5236.68,2619.23,2617.45
ORD-001640,2024-06-28,USB Drive,East,Frank Miller,26,800.63,20816.38,9722.33,11094.05
ORD-001641,2024-02-15,Keyboard,North,Carol Davis,46,634.37,29181.02,18238.95,10942.07
ORD-001642,2024-06-26,Headset,Central,David Wilson,49,340.76,16697.24,9779.06,6918.18
ORD-001643,2024-01-14,Monitor,East,Bob Smith,3,81.39,244.17,103.14,141.03
ORD-001644,2024-10-18,Mouse,South,Frank Miller,5,140.03,700.15,348.41,351.74
ORD-001645,2024-06-08,USB Drive,West,David Wilson,43,843.21,36258.03,15000.15,21257.88
ORD-001646,2024-10-02,Monitor,Central,Frank Miller,15,389.42,5841.3,2640.88,3200.42
ORD-001647,2024-06-08,HDMI Cable,South,David Wilson,32,104.4,3340.8,1617.71,1723.09
ORD-001648,2024-02-26,USB Drive,West,David Wilson,43,104.2,4480.6,2439.82,2040.78
ORD-001649,2024-12-13,HDMI Cable,East,Alice Johnson,38,107.68,4091.84,2028.18,2063.66
ORD-001650,2024-08-31,Webcam,South,Alice Johnson,25,536.37,13409.25,9023.43,4385.82
ORD-001651,2024-12-30,Keyboard,East,Frank Miller,16,458.09,7329.44,3206.17,4123.27
ORD-001652,2024-01-08,Mouse,North,David Wilson,39,883.53,34457.67,18905.85,15551.82
ORD-001653,2024-07-19,Webcam,North,Emma Brown,12,827.28,9927.36,5021.65,4905.71
ORD-001654,2024-12-09,Webcam,South,David Wilson,27,313.57,8466.39,3475.87,4990.52
ORD-001655,2024-02-11,Mouse,Central,Frank Miller,7,175.45,1228.15,579.42,648.73
ORD-001656,2024-04-09,Laptop,North,Alice Johnson,27,967.55,26123.85,10959.23,15164.62
ORD-001657,2024-09-15,Webcam,Central,Bob Smith,18,660.1,11881.8,6459.11,5422.69
ORD-001658,2024-10-15,HDMI Cable,North,Frank Miller,12,798.93,9587.16,4738.05,4849.11
ORD-001659,2024-05-19,HDMI Cable,East,Carol Davis,22,340.28,7486.16,3916.59,3569.57
ORD-001660,2024-06-25,HDMI Cable,South,Bob Smith,7,632.47,4427.29,2785.32,1641.97
ORD-001661,2024-07-27,Headset,Central,Emma Brown,45,431.33,19409.85,12649.93,6759.92
ORD-001662,2024-08-17,Laptop,North,David Wilson,20,558.7,11174,5957.05,5216.95
ORD-001663,2024-10-27,Headset,West,Alice Johnson,39,438.8,17113.2,8781.8,8331.4
ORD-001664,2024-06-02,USB Drive,Central,Emma Brown,46,915.59,42117.14,25928.59,16188.55
ORD-001665,2024-11-03,Headset,East,Frank Miller,49,106.77,5231.73,3074.75,2156.98
ORD-001666,2024-08-06,Monitor,West,David Wilson,20,905.69,18113.8,7900.42,10213.38
ORD-001667,2024-09-10,Keyboard,North,Alice Johnson,42,223.22,9375.24,4962.41,4412.83
ORD-001668,2024-06-30,Monitor,West,Frank Miller,17,183.24,3115.08,2083.07,1032.01
ORD-001669,2024-06-13,USB Drive,South,Alice Johnson,49,633.14,31023.86,14900.07,16123.79
ORD-001670,2024-04-13,Laptop,Central,Bob Smith,45,103.83,4672.35,3103.21,1569.14
ORD-001671,2024-07-27,Laptop,Central,David Wilson,3,176.69,530.07,291.49,238.58
